AREA,AREA_TITLE,AREA_TYPE,OCC_CODE,OCC_TITLE,O_GROUP,A_MEAN,A_MEDIAN,A_PCT25,A_PCT75,TOT_EMP
12420,"Austin-Round Rock-San Marcos, TX",4,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,84870,76950,63360,96990,650
12420,"Austin-Round Rock-San Marcos, TX",4,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,111410,88500,71240,128570,450
12420,"Austin-Round Rock-San Marcos, TX",4,19-2043,Hydrologists,detailed,77880,74260,58790,88500,100
12420,"Austin-Round Rock-San Marcos, TX",4,19-2099,"Physical Scientists, All Other",detailed,99340,87560,66920,113300,210
12420,"Austin-Round Rock-San Marcos, TX",4,19-3011,Economists,detailed,102730,82390,64100,138050,70
12420,"Austin-Round Rock-San Marcos, TX",4,19-3033,Clinical and Counseling Psychologists,detailed,78280,73780,40790,97790,320
12420,"Austin-Round Rock-San Marcos, TX",4,19-3034,School Psychologists,detailed,84680,77770,68820,103890,460
12420,"Austin-Round Rock-San Marcos, TX",4,19-3051,Urban and Regional Planners,detailed,84990,78330,70560,96520,510
12420,"Austin-Round Rock-San Marcos, TX",4,19-3091,Anthropologists and Archeologists,detailed,73320,68810,62940,82770,70
12420,"Austin-Round Rock-San Marcos, TX",4,19-3092,Geographers,detailed,73470,71780,63350,81590,120
12420,"Austin-Round Rock-San Marcos, TX",4,19-3099,"Social Scientists and Related Workers, All Other",detailed,107810,104190,79020,133750,170
12420,"Austin-Round Rock-San Marcos, TX",4,19-4013,Food Science Technicians,detailed,57660,48470,45920,67890,40
12420,"Austin-Round Rock-San Marcos, TX",4,19-4021,Biological Technicians,detailed,53020,44340,44340,65560,150
12420,"Austin-Round Rock-San Marcos, TX",4,19-4031,Chemical Technicians,detailed,69140,61830,49940,77670,270
12420,"Austin-Round Rock-San Marcos, TX",4,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,61240,60760,48220,70730,300
12420,"Austin-Round Rock-San Marcos, TX",4,19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,57640,47770,38890,59090,260
12420,"Austin-Round Rock-San Marcos, TX",4,19-4061,Social Science Research Assistants,detailed,59900,59520,47530,64270,460
12420,"Austin-Round Rock-San Marcos, TX",4,19-4071,Forest and Conservation Technicians,detailed,43450,40240,36680,49850,70
12420,"Austin-Round Rock-San Marcos, TX",4,19-4092,Forensic Science Technicians,detailed,62000,58590,51090,67150,320
12420,"Austin-Round Rock-San Marcos, TX",4,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,70590,63630,50440,81070,730
12420,"Austin-Round Rock-San Marcos, TX",4,19-5011,Occupational Health and Safety Specialists,detailed,80800,78530,60940,97900,1330
12420,"Austin-Round Rock-San Marcos, TX",4,19-5012,Occupational Health and Safety Technicians,detailed,52060,49650,39850,55450,310
12420,"Austin-Round Rock-San Marcos, TX",4,21-0000,Community and Social Service Occupations,major,63390,57220,47080,70200,15170
12420,"Austin-Round Rock-San Marcos, TX",4,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,61890,60730,49270,74170,3380
12420,"Austin-Round Rock-San Marcos, TX",4,21-1013,Marriage and Family Therapists,detailed,51690,44690,38340,62010,**
12420,"Austin-Round Rock-San Marcos, TX",4,21-1015,Rehabilitation Counselors,detailed,50030,48090,33500,56350,270
12420,"Austin-Round Rock-San Marcos, TX",4,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,88330,62440,48000,93020,2600
12420,"Austin-Round Rock-San Marcos, TX",4,21-1019,"Counselors, All Other",detailed,55250,58560,46760,63920,330
12420,"Austin-Round Rock-San Marcos, TX",4,21-1021,"Child, Family, and School Social Workers",detailed,54630,53370,46290,62250,1930
12420,"Austin-Round Rock-San Marcos, TX",4,21-1022,Healthcare Social Workers,detailed,73470,75650,59370,84070,930
12420,"Austin-Round Rock-San Marcos, TX",4,21-1023,Mental Health and Substance Abuse Social Workers,detailed,54810,47470,44380,65570,530
12420,"Austin-Round Rock-San Marcos, TX",4,21-1029,"Social Workers, All Other",detailed,78930,65000,49110,111860,190
12420,"Austin-Round Rock-San Marcos, TX",4,21-1091,Health Education Specialists,detailed,71510,67340,56350,82330,530
12420,"Austin-Round Rock-San Marcos, TX",4,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,56320,57460,47820,61030,720
12420,"Austin-Round Rock-San Marcos, TX",4,21-1093,Social and Human Service Assistants,detailed,49450,48740,41590,56910,2210
12420,"Austin-Round Rock-San Marcos, TX",4,21-1094,Community Health Workers,detailed,49550,49060,45330,53300,460
12420,"Austin-Round Rock-San Marcos, TX",4,21-1099,"Community and Social Service Specialists, All Other",detailed,55830,52180,43450,62430,720
12420,"Austin-Round Rock-San Marcos, TX",4,21-2011,Clergy,detailed,65070,61980,56390,74960,180
12420,"Austin-Round Rock-San Marcos, TX",4,23-0000,Legal Occupations,major,128230,99270,60250,167090,13350
12420,"Austin-Round Rock-San Marcos, TX",4,23-1011,Lawyers,detailed,173060,133400,99220,213070,7110
12420,"Austin-Round Rock-San Marcos, TX",4,23-1012,Judicial Law Clerks,detailed,67770,70940,61950,70940,80
12420,"Austin-Round Rock-San Marcos, TX",4,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,110010,109070,102970,127010,100
12420,"Austin-Round Rock-San Marcos, TX",4,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,57780,53670,46780,63080,150
12420,"Austin-Round Rock-San Marcos, TX",4,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,147890,153990,139990,167990,690
12420,"Austin-Round Rock-San Marcos, TX",4,23-2011,Paralegals and Legal Assistants,detailed,66960,52990,42460,74400,4450
12420,"Austin-Round Rock-San Marcos, TX",4,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,66230,58990,47090,79480,630
12420,"Austin-Round Rock-San Marcos, TX",4,23-2099,"Legal Support Workers, All Other",detailed,106040,93620,60180,166840,140
12420,"Austin-Round Rock-San Marcos, TX",4,25-0000,Educational Instruction and Library Occupations,major,63470,59210,43680,65690,67020
12420,"Austin-Round Rock-San Marcos, TX",4,25-1011,"Business Teachers, Postsecondary",detailed,140810,106430,76690,199320,680
12420,"Austin-Round Rock-San Marcos, TX",4,25-1021,"Computer Science Teachers, Postsecondary",detailed,109490,100830,73780,132440,320
12420,"Austin-Round Rock-San Marcos, TX",4,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,105630,97930,60160,135220,410
12420,"Austin-Round Rock-San Marcos, TX",4,25-1032,"Engineering Teachers, Postsecondary",detailed,140590,127170,98310,161500,610
12420,"Austin-Round Rock-San Marcos, TX",4,25-1042,"Biological Science Teachers, Postsecondary",detailed,109710,102420,64810,132090,420
12420,"Austin-Round Rock-San Marcos, TX",4,25-1052,"Chemistry Teachers, Postsecondary",detailed,92370,74430,56520,129190,200
12420,"Austin-Round Rock-San Marcos, TX",4,25-1053,"Environmental Science Teachers, Postsecondary",detailed,97850,74840,58850,120370,160
12420,"Austin-Round Rock-San Marcos, TX",4,25-1054,"Physics Teachers, Postsecondary",detailed,112460,101740,61770,132050,220
12420,"Austin-Round Rock-San Marcos, TX",4,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,103010,100060,76720,128440,100
12420,"Austin-Round Rock-San Marcos, TX",4,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,93470,99360,55990,127960,220
12420,"Austin-Round Rock-San Marcos, TX",4,25-1063,"Economics Teachers, Postsecondary",detailed,170960,162440,122560,196270,120
12420,"Austin-Round Rock-San Marcos, TX",4,25-1064,"Geography Teachers, Postsecondary",detailed,90760,71440,60320,120400,40
12420,"Austin-Round Rock-San Marcos, TX",4,25-1065,"Political Science Teachers, Postsecondary",detailed,126680,121380,97300,162560,300
12420,"Austin-Round Rock-San Marcos, TX",4,25-1066,"Psychology Teachers, Postsecondary",detailed,106360,98960,69060,139240,340
12420,"Austin-Round Rock-San Marcos, TX",4,25-1067,"Sociology Teachers, Postsecondary",detailed,119180,124020,72420,127680,120
12420,"Austin-Round Rock-San Marcos, TX",4,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,94070,77260,49550,123120,250
12420,"Austin-Round Rock-San Marcos, TX",4,25-1071,"Health Specialties Teachers, Postsecondary",detailed,165080,124550,94010,217440,1310
12420,"Austin-Round Rock-San Marcos, TX",4,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,92920,81750,63960,104080,510
12420,"Austin-Round Rock-San Marcos, TX",4,25-1081,"Education Teachers, Postsecondary",detailed,87470,75090,61250,100060,430
12420,"Austin-Round Rock-San Marcos, TX",4,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,89280,76070,62780,119520,60
12420,"Austin-Round Rock-San Marcos, TX",4,25-1112,"Law Teachers, Postsecondary",detailed,152890,131450,98320,211690,230
12420,"Austin-Round Rock-San Marcos, TX",4,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,96980,97470,60810,122880,860
12420,"Austin-Round Rock-San Marcos, TX",4,25-1122,"Communications Teachers, Postsecondary",detailed,97050,96440,60060,126230,480
12420,"Austin-Round Rock-San Marcos, TX",4,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,101990,101830,65690,133730,480
12420,"Austin-Round Rock-San Marcos, TX",4,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,87880,79630,56080,126100,270
12420,"Austin-Round Rock-San Marcos, TX",4,25-1125,"History Teachers, Postsecondary",detailed,109030,105230,74640,133810,210
12420,"Austin-Round Rock-San Marcos, TX",4,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,111190,99690,74720,134360,200
12420,"Austin-Round Rock-San Marcos, TX",4,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,91320,74820,59930,103320,110
12420,"Austin-Round Rock-San Marcos, TX",4,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,66730,64380,43910,79970,1110
12420,"Austin-Round Rock-San Marcos, TX",4,25-1199,"Postsecondary Teachers, All Other",detailed,87280,76240,58340,100860,550
12420,"Austin-Round Rock-San Marcos, TX",4,25-2011,"Preschool Teachers, Except Special Education",detailed,37980,35890,29780,43860,2580
12420,"Austin-Round Rock-San Marcos, TX",4,25-2012,"Kindergarten Teachers, Except Special Education",detailed,58030,60190,55230,61710,570
12420,"Austin-Round Rock-San Marcos, TX",4,25-2021,"Elementary School Teachers, Except Special Education",detailed,59000,59590,58120,62000,8390
12420,"Austin-Round Rock-San Marcos, TX",4,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,60280,60250,58210,62830,5720
12420,"Austin-Round Rock-San Marcos, TX",4,25-2023,"Career/Technical Education Teachers, Middle School",detailed,64060,62220,59160,72350,290
12420,"Austin-Round Rock-San Marcos, TX",4,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,62270,61820,59820,63990,8020
12420,"Austin-Round Rock-San Marcos, TX",4,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,64370,62380,59410,71690,1440
12420,"Austin-Round Rock-San Marcos, TX",4,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,60000,59170,57810,61220,5240
12420,"Austin-Round Rock-San Marcos, TX",4,25-2057,"Special Education Teachers, Middle School",detailed,58200,61300,55310,61300,1080
12420,"Austin-Round Rock-San Marcos, TX",4,25-2058,"Special Education Teachers, Secondary School",detailed,68760,63500,59910,77630,1070
12420,"Austin-Round Rock-San Marcos, TX",4,25-2059,"Special Education Teachers, All Other",detailed,72800,80830,65160,80830,160
12420,"Austin-Round Rock-San Marcos, TX",4,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,49440,49350,44710,54540,150
12420,"Austin-Round Rock-San Marcos, TX",4,25-3021,Self-Enrichment Teachers,detailed,42000,37090,31810,47350,2610
12420,"Austin-Round Rock-San Marcos, TX",4,25-3031,"Substitute Teachers, Short-Term",detailed,35570,34270,30040,37140,2300
12420,"Austin-Round Rock-San Marcos, TX",4,25-3041,Tutors,detailed,39880,32520,27080,39070,1050
12420,"Austin-Round Rock-San Marcos, TX",4,25-3099,"Teachers and Instructors, All Other",detailed,45750,39350,30390,61320,820
12420,"Austin-Round Rock-San Marcos, TX",4,25-4011,Archivists,detailed,67510,64840,52330,74550,50
12420,"Austin-Round Rock-San Marcos, TX",4,25-4012,Curators,detailed,67980,63030,57170,75190,80
12420,"Austin-Round Rock-San Marcos, TX",4,25-4013,Museum Technicians and Conservators,detailed,42260,43450,28610,52480,70
12420,"Austin-Round Rock-San Marcos, TX",4,25-4022,Librarians and Media Collections Specialists,detailed,68150,64130,60040,74370,900
12420,"Austin-Round Rock-San Marcos, TX",4,25-4031,Library Technicians,detailed,44170,45460,39120,47140,460
12420,"Austin-Round Rock-San Marcos, TX",4,25-9031,Instructional Coordinators,detailed,72630,74810,61570,80790,2890
12420,"Austin-Round Rock-San Marcos, TX",4,25-9044,"Teaching Assistants, Postsecondary",detailed,45570,46220,28190,63910,250
12420,"Austin-Round Rock-San Marcos, TX",4,25-9045,"Teaching Assistants, Except Postsecondary",detailed,33250,30380,27680,37720,8280
12420,"Austin-Round Rock-San Marcos, TX",4,25-9099,"Educational Instruction and Library Workers, All Other",detailed,53750,53980,37040,63070,800
12420,"Austin-Round Rock-San Marcos, TX",4,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,71050,58930,39740,79260,18990
12420,"Austin-Round Rock-San Marcos, TX",4,27-1011,Art Directors,detailed,123840,99620,78550,160860,500
12420,"Austin-Round Rock-San Marcos, TX",4,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,50860,48950,18500,55810,200
12420,"Austin-Round Rock-San Marcos, TX",4,27-1014,Special Effects Artists and Animators,detailed,103120,100630,79260,140750,**
12420,"Austin-Round Rock-San Marcos, TX",4,27-1019,"Artists and Related Workers, All Other",detailed,65270,40870,38030,61890,80
12420,"Austin-Round Rock-San Marcos, TX",4,27-1021,Commercial and Industrial Designers,detailed,98700,94880,60960,130930,200
12420,"Austin-Round Rock-San Marcos, TX",4,27-1023,Floral Designers,detailed,35670,35030,28650,39470,220
12420,"Austin-Round Rock-San Marcos, TX",4,27-1024,Graphic Designers,detailed,63850,61040,46560,74760,1960
12420,"Austin-Round Rock-San Marcos, TX",4,27-1025,Interior Designers,detailed,68690,61860,49600,78050,900
12420,"Austin-Round Rock-San Marcos, TX",4,27-1026,Merchandise Displayers and Window Trimmers,detailed,41240,36160,33760,44610,1360
12420,"Austin-Round Rock-San Marcos, TX",4,27-1027,Set and Exhibit Designers,detailed,72020,54070,54070,59800,110
12420,"Austin-Round Rock-San Marcos, TX",4,27-2011,Actors,detailed,*,*,*,*,80
12420,"Austin-Round Rock-San Marcos, TX",4,27-2012,Producers and Directors,detailed,92040,73540,50320,101420,1420
12420,"Austin-Round Rock-San Marcos, TX",4,27-2021,Athletes and Sports Competitors,detailed,439910,213470,75450,#,150
12420,"Austin-Round Rock-San Marcos, TX",4,27-2022,Coaches and Scouts,detailed,57670,34680,27230,52500,1780
12420,"Austin-Round Rock-San Marcos, TX",4,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,39920,34390,28890,47830,130
12420,"Austin-Round Rock-San Marcos, TX",4,27-2042,Musicians and Singers,detailed,*,*,*,*,100
12420,"Austin-Round Rock-San Marcos, TX",4,27-2091,"Disc Jockeys, Except Radio",detailed,*,*,*,*,270
12420,"Austin-Round Rock-San Marcos, TX",4,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,79060,49930,39510,93480,160
12420,"Austin-Round Rock-San Marcos, TX",4,27-3023,"News Analysts, Reporters, and Journalists",detailed,100180,66310,48260,98150,330
12420,"Austin-Round Rock-San Marcos, TX",4,27-3031,Public Relations Specialists,detailed,69850,64380,48980,80170,3830
12420,"Austin-Round Rock-San Marcos, TX",4,27-3041,Editors,detailed,69020,58640,43420,82290,760
12420,"Austin-Round Rock-San Marcos, TX",4,27-3042,Technical Writers,detailed,88240,84210,66140,102810,630
12420,"Austin-Round Rock-San Marcos, TX",4,27-3043,Writers and Authors,detailed,91530,76060,56150,97400,370
12420,"Austin-Round Rock-San Marcos, TX",4,27-3091,Interpreters and Translators,detailed,75390,66560,45490,93200,480
12420,"Austin-Round Rock-San Marcos, TX",4,27-3092,Court Reporters and Simultaneous Captioners,detailed,112650,123520,111090,123520,90
12420,"Austin-Round Rock-San Marcos, TX",4,27-3099,"Media and Communication Workers, All Other",detailed,59480,59990,38000,79770,**
12420,"Austin-Round Rock-San Marcos, TX",4,27-4011,Audio and Video Technicians,detailed,55730,51920,44940,63060,570
12420,"Austin-Round Rock-San Marcos, TX",4,27-4012,Broadcast Technicians,detailed,61830,54480,42330,83760,110
12420,"Austin-Round Rock-San Marcos, TX",4,27-4014,Sound Engineering Technicians,detailed,67410,60390,50030,68310,70
12420,"Austin-Round Rock-San Marcos, TX",4,27-4015,Lighting Technicians,detailed,56350,54070,54070,54080,70
12420,"Austin-Round Rock-San Marcos, TX",4,27-4021,Photographers,detailed,37610,35550,27340,46930,470
12420,"Austin-Round Rock-San Marcos, TX",4,27-4031,"Camera Operators, Television, Video, and Film",detailed,74540,69360,48980,98580,200
12420,"Austin-Round Rock-San Marcos, TX",4,27-4032,Film and Video Editors,detailed,67850,59480,44990,72580,240
12420,"Austin-Round Rock-San Marcos, TX",4,27-4099,"Media and Communication Equipment Workers, All Other",detailed,73040,56480,54070,81970,40
12420,"Austin-Round Rock-San Marcos, TX",4,29-0000,Healthcare Practitioners and Technical Occupations,major,98150,81010,58120,109720,60530
12420,"Austin-Round Rock-San Marcos, TX",4,29-1011,Chiropractors,detailed,106940,100270,62410,126300,400
12420,"Austin-Round Rock-San Marcos, TX",4,29-1021,"Dentists, General",detailed,218760,181760,124990,#,790
12420,"Austin-Round Rock-San Marcos, TX",4,29-1031,Dietitians and Nutritionists,detailed,67800,66880,66880,66880,1040
12420,"Austin-Round Rock-San Marcos, TX",4,29-1041,Optometrists,detailed,139340,140880,104610,169530,280
12420,"Austin-Round Rock-San Marcos, TX",4,29-1051,Pharmacists,detailed,137960,141500,127610,161750,1730
12420,"Austin-Round Rock-San Marcos, TX",4,29-1071,Physician Assistants,detailed,149790,151570,127990,169260,520
12420,"Austin-Round Rock-San Marcos, TX",4,29-1122,Occupational Therapists,detailed,107270,105840,83100,132470,1370
12420,"Austin-Round Rock-San Marcos, TX",4,29-1123,Physical Therapists,detailed,104460,100690,78330,125290,2310
12420,"Austin-Round Rock-San Marcos, TX",4,29-1124,Radiation Therapists,detailed,114120,101510,101510,115820,150
12420,"Austin-Round Rock-San Marcos, TX",4,29-1125,Recreational Therapists,detailed,*,*,*,*,80
12420,"Austin-Round Rock-San Marcos, TX",4,29-1126,Respiratory Therapists,detailed,81660,79000,70970,91960,770
12420,"Austin-Round Rock-San Marcos, TX",4,29-1127,Speech-Language Pathologists,detailed,101440,102410,78420,119730,2200
12420,"Austin-Round Rock-San Marcos, TX",4,29-1128,Exercise Physiologists,detailed,55900,52950,38550,74340,70
12420,"Austin-Round Rock-San Marcos, TX",4,29-1129,"Therapists, All Other",detailed,69810,73780,33830,88690,160
12420,"Austin-Round Rock-San Marcos, TX",4,29-1131,Veterinarians,detailed,138120,124370,104080,162300,640
